Country Name,2016 [YR2016]
Timor-Leste,-0.017668042331934
Togo,-0.17511710524559
Tonga,0.897029459476471
Trinidad and Tobago,0.277257770299911
Tunisia,-1.13972234725952
Turkiye,-2.00721478462219
Turkmenistan,-0.195148065686226
Tuvalu,1.38275027275085
Uganda,-0.71827632188797
Ukraine,-1.8533319234848
United Arab Emirates,0.549646139144897
United Kingdom,0.347932636737823
United States,0.385635316371918
Uruguay,1.04852175712585
Uzbekistan,-0.280753701925278
Vanuatu,0.489710420370102
"Venezuela, RB",-1.0229766368866
Viet Nam,0.226832523941994
Virgin Islands (U.S.),0.975613653659821
West Bank and Gaza,-1.97087836265564
"Yemen, Rep.",-2.78448867797852
Zambia,0.132928282022476
Zimbabwe,-0.620809733867645
